"id","data_id","treat","age","educ","black","hisp","marr","nodegree","agesq","agecube","educsq","u74","u75","re74","re75","re78"
3031,"CPS1",0,18,11,0,0,0,1,324,5832,121,1,0,0,1018.69396972656,9481.09375
3032,"CPS1",0,40,16,0,0,1,0,1600,64000,256,0,0,25862.3203125,25243.55078125,25564.669921875
3033,"CPS1",0,22,12,0,0,1,0,484,10648,144,0,0,14904.1396484375,14870.419921875,18134.66015625
3034,"CPS1",0,20,13,0,0,0,0,400,8000,169,0,0,1992.57397460938,3321.04809570312,19938.9609375
3035,"CPS1",0,17,10,0,0,0,1,289,4913,100,1,1,0,0,3493.34594726562
3036,"CPS1",0,31,9,0,1,0,1,961,29791,81,0,0,25862.3203125,25243.55078125,14459.5498046875
3037,"CPS1",0,40,12,0,0,1,0,1600,64000,144,0,0,24484.9609375,19446.48046875,25399.16015625
3038,"CPS1",0,33,11,0,0,1,1,1089,35937,121,0,0,22850.9296875,24930.240234375,25564.669921875
3039,"CPS1",0,17,11,0,0,0,1,289,4913,121,0,0,1990.61499023438,2463.48388671875,14537.8701171875
3040,"CPS1",0,28,11,0,0,1,1,784,21952,121,0,0,21920.279296875,25243.55078125,25564.669921875
3041,"CPS1",0,27,12,0,0,1,0,729,19683,144,1,1,0,0,25564.669921875
3042,"CPS1",0,47,8,0,0,1,1,2209,103823,64,0,0,9518.1181640625,25243.55078125,25564.669921875
3043,"CPS1",0,52,12,0,0,1,0,2704,140608,144,0,0,25862.3203125,16970.470703125,25564.669921875
3044,"CPS1",0,34,12,0,0,1,0,1156,39304,144,0,0,25862.3203125,25243.55078125,23625.890625
3045,"CPS1",0,50,12,0,0,1,0,2500,125000,144,0,0,25862.3203125,25243.55078125,25564.669921875
3046,"CPS1",0,23,16,0,0,1,0,529,12167,256,0,0,25862.3203125,25243.55078125,25564.669921875
3047,"CPS1",0,29,13,0,0,1,0,841,24389,169,0,0,25862.3203125,25243.55078125,25564.669921875
3048,"CPS1",0,25,14,0,0,1,0,625,15625,196,0,0,21530.380859375,21671.849609375,25564.669921875
3049,"CPS1",0,28,12,0,0,0,0,784,21952,144,0,0,25862.3203125,25243.55078125,25564.669921875
3050,"CPS1",0,38,12,1,0,1,0,1444,54872,144,0,0,13321.0498046875,20934.240234375,16698.310546875
3051,"CPS1",0,23,10,0,0,1,1,529,12167,100,0,0,19038.19921875,20033.7109375,19547.369140625
3052,"CPS1",0,31,12,0,0,1,0,961,29791,144,0,0,20215.7109375,25243.55078125,21594.01953125
3053,"CPS1",0,40,11,0,0,1,1,1600,64000,121,0,0,14471.1396484375,15847.9404296875,11187.8701171875
3054,"CPS1",0,50,12,0,0,1,0,2500,125000,144,0,0,25862.3203125,9549.5810546875,0
3055,"CPS1",0,44,10,0,0,1,1,1936,85184,100,0,0,25862.3203125,25243.55078125,25564.669921875
3056,"CPS1",0,51,14,1,0,1,0,2601,132651,196,1,1,0,0,0
3057,"CPS1",0,38,8,0,0,1,1,1444,54872,64,0,1,4184.994140625,0,0
3058,"CPS1",0,33,12,0,0,1,0,1089,35937,144,0,0,21404.990234375,16759.2109375,16336.26953125
3059,"CPS1",0,38,17,0,0,1,0,1444,54872,289,1,1,0,0,0
3060,"CPS1",0,47,4,0,0,1,1,2209,103823,16,0,0,18801.119140625,17169.189453125,18301.640625
3061,"CPS1",0,48,12,0,0,1,0,2304,110592,144,0,0,25862.3203125,25243.55078125,25564.669921875
3062,"CPS1",0,31,8,0,0,1,1,961,29791,64,1,0,0,2828.7099609375,7802.39599609375
3063,"CPS1",0,55,8,0,0,1,1,3025,166375,64,0,0,12163.1298828125,19238.810546875,19312.41015625
3064,"CPS1",0,49,12,0,0,1,0,2401,117649,144,0,0,25862.3203125,25243.55078125,25564.669921875
3065,"CPS1",0,34,12,0,0,1,0,1156,39304,144,1,0,0,19766.94921875,25403.599609375
3066,"CPS1",0,26,16,0,0,1,0,676,17576,256,0,0,25045.310546875,11758.83984375,25564.669921875
3067,"CPS1",0,31,13,0,0,1,0,961,29791,169,0,0,25862.3203125,25243.55078125,25564.669921875
3068,"CPS1",0,21,8,0,0,1,1,441,9261,64,0,0,12694.08984375,14002.1103515625,2164.86889648438
3069,"CPS1",0,52,16,0,0,0,0,2704,140608,256,0,0,5393.86181640625,7957.98388671875,0
3070,"CPS1",0,23,16,0,0,1,0,529,12167,256,0,0,481.979614257812,7302.72607421875,20507.890625
3071,"CPS1",0,42,8,0,1,1,1,1764,74088,64,0,0,22208.2890625,24464.759765625,25564.669921875
3072,"CPS1",0,22,12,0,1,1,0,484,10648,144,0,0,20019.7890625,19301.470703125,24202.2109375
3073,"CPS1",0,27,16,0,0,1,0,729,19683,256,0,0,25862.3203125,25243.55078125,25564.669921875
3074,"CPS1",0,31,14,0,0,1,0,961,29791,196,0,0,25862.3203125,25243.55078125,3143.1240234375
3075,"CPS1",0,30,18,0,0,1,0,900,27000,324,0,0,25862.3203125,25243.55078125,21772.8203125
3076,"CPS1",0,46,14,0,0,1,0,2116,97336,196,1,1,0,0,0
3077,"CPS1",0,18,11,0,0,0,1,324,5832,121,0,0,3610.92895507812,3457.11303710938,28.0767993927002
3078,"CPS1",0,17,12,0,0,0,0,289,4913,144,0,0,3003.55590820312,1090.30603027344,0
3079,"CPS1",0,37,8,0,0,1,1,1369,50653,64,0,0,21203.189453125,20187.6796875,20979.279296875
3080,"CPS1",0,21,8,0,0,1,1,441,9261,64,0,0,88.1670074462891,7607.0810546875,10282.01953125
3081,"CPS1",0,21,13,0,0,1,0,441,9261,169,0,0,21886.970703125,23125.599609375,25564.669921875
3082,"CPS1",0,19,10,0,0,0,1,361,6859,100,0,0,1347.97595214844,4681.69384765625,15569.330078125
3083,"CPS1",0,16,10,0,0,0,1,256,4096,100,1,0,0,572.903198242188,11116.9404296875
3084,"CPS1",0,28,14,0,0,0,0,784,21952,196,0,0,24212.619140625,25243.55078125,25564.669921875
3085,"CPS1",0,35,14,0,0,1,0,1225,42875,196,0,0,24386.990234375,25243.55078125,10821.3896484375
3086,"CPS1",0,41,18,0,0,1,0,1681,68921,324,0,0,25862.3203125,25243.55078125,25564.669921875
3087,"CPS1",0,55,12,0,0,1,0,3025,166375,144,0,0,21385.400390625,2864.51611328125,0
3088,"CPS1",0,39,10,0,0,1,1,1521,59319,100,0,0,12676.4599609375,21505.349609375,23008.19921875
3089,"CPS1",0,38,12,0,0,1,0,1444,54872,144,0,0,25862.3203125,25243.55078125,25564.669921875
3090,"CPS1",0,52,8,0,0,0,1,2704,140608,64,0,0,8228.9208984375,7519.35498046875,23389.4609375
3091,"CPS1",0,25,11,0,0,1,1,625,15625,121,0,0,5693.62890625,7884.5810546875,15752.5703125
3092,"CPS1",0,28,12,0,0,1,0,784,21952,144,1,1,0,0,0
3093,"CPS1",0,45,12,0,0,1,0,2025,91125,144,0,0,24281.189453125,25243.55078125,25564.669921875
3094,"CPS1",0,21,11,0,0,0,1,441,9261,121,0,0,3885.22607421875,8763.62890625,14499.4501953125
3095,"CPS1",0,17,10,0,0,0,1,289,4913,100,0,0,562.3095703125,1149.38696289062,7842.294921875
3096,"CPS1",0,26,14,0,0,1,0,676,17576,196,0,0,113.637496948242,1161.9189453125,486.171997070312
3097,"CPS1",0,47,12,0,0,1,0,2209,103823,144,0,0,25862.3203125,25243.55078125,25564.669921875
3098,"CPS1",0,18,12,0,0,0,0,324,5832,144,0,0,8295.5361328125,11624.5595703125,18115.44921875
3099,"CPS1",0,25,14,0,0,1,0,625,15625,196,0,0,10938.58984375,519.193481445312,0
3100,"CPS1",0,39,10,0,0,1,1,1521,59319,100,0,0,25862.3203125,25243.55078125,25564.669921875
3101,"CPS1",0,54,12,0,0,1,0,2916,157464,144,0,0,20374.419921875,20499.189453125,10261.330078125
3102,"CPS1",0,34,12,0,0,1,0,1156,39304,144,0,0,19161.630859375,18297.099609375,15626.9599609375
3103,"CPS1",0,29,12,0,0,1,0,841,24389,144,0,0,6647.7919921875,7988.4189453125,11545.48046875
3104,"CPS1",0,30,12,0,0,0,0,900,27000,144,0,0,11653.7197265625,4756.88720703125,0
3105,"CPS1",0,45,12,0,0,0,0,2025,91125,144,0,0,4473.005859375,608.709716796875,0
3106,"CPS1",0,29,17,0,0,0,0,841,24389,289,1,1,0,0,0
3107,"CPS1",0,27,16,0,0,1,0,729,19683,256,1,1,0,0,0
3108,"CPS1",0,26,17,0,0,0,0,676,17576,289,1,0,0,1049.12902832031,25564.669921875
3109,"CPS1",0,31,17,0,0,0,0,961,29791,289,1,1,0,0,24930.73046875
3110,"CPS1",0,29,17,0,0,0,0,841,24389,289,1,1,0,0,0
3111,"CPS1",0,18,11,0,0,0,1,324,5832,121,0,0,2692.03295898438,1152.96801757812,2049.60693359375
3112,"CPS1",0,29,12,0,0,1,0,841,24389,144,0,0,18613.029296875,18098.369140625,19044.939453125
3113,"CPS1",0,50,12,0,0,1,0,2500,125000,144,0,0,5762.2041015625,4747.93505859375,4028.28295898438
3114,"CPS1",0,43,12,0,0,1,0,1849,79507,144,0,0,25862.3203125,25243.55078125,25564.669921875
3115,"CPS1",0,41,12,0,0,1,0,1681,68921,144,0,0,17000.560546875,10682.849609375,25564.669921875
3116,"CPS1",0,22,12,0,0,1,0,484,10648,144,0,0,9339.8251953125,10183.349609375,17419.439453125
3117,"CPS1",0,18,12,0,0,0,0,324,5832,144,0,0,5141.1162109375,4547.4189453125,17395.80078125
3118,"CPS1",0,43,6,0,0,1,1,1849,79507,36,0,0,25862.3203125,15729.76953125,17883.44921875
3119,"CPS1",0,29,12,0,0,1,0,841,24389,144,0,0,14400.6103515625,10822.5,12405.509765625
3120,"CPS1",0,28,16,0,0,1,0,784,21952,256,1,1,0,0,0
3121,"CPS1",0,25,16,0,0,1,0,625,15625,256,1,1,0,0,0
3122,"CPS1",0,36,8,0,0,1,1,1296,46656,64,0,0,17447.26953125,16395.76953125,17816.94921875
3123,"CPS1",0,35,10,0,0,1,1,1225,42875,100,0,0,25862.3203125,25243.55078125,0
3124,"CPS1",0,55,12,0,0,0,0,3025,166375,144,0,0,18626.75,16180.9404296875,11122.849609375
3125,"CPS1",0,25,13,0,0,1,0,625,15625,169,0,0,18656.140625,19629.099609375,24007.150390625
3126,"CPS1",0,55,12,0,0,1,0,3025,166375,144,0,0,25627.2109375,17298.099609375,25564.669921875
3127,"CPS1",0,46,13,0,0,1,0,2116,97336,169,0,0,14216.4404296875,15121.0595703125,16012.650390625
3128,"CPS1",0,32,12,0,0,1,0,1024,32768,144,0,0,2500.02392578125,4314.6767578125,11761.23046875
3129,"CPS1",0,45,8,0,0,1,1,2025,91125,64,0,0,25862.3203125,25243.55078125,25564.669921875
3130,"CPS1",0,50,12,0,0,1,0,2500,125000,144,0,0,25862.3203125,25182.6796875,25564.669921875
3131,"CPS1",0,50,11,0,0,1,1,2500,125000,121,0,0,25862.3203125,25243.55078125,25564.669921875
3132,"CPS1",0,38,12,0,0,1,0,1444,54872,144,0,0,9618.041015625,9821.7099609375,3305.67407226562
3133,"CPS1",0,26,12,0,0,1,0,676,17576,144,0,0,20783.900390625,25243.55078125,0
3134,"CPS1",0,20,12,0,0,1,0,400,8000,144,0,0,7774.37109375,12095.419921875,17171.1796875
3135,"CPS1",0,37,12,0,0,1,0,1369,50653,144,0,0,20828.970703125,19392.76953125,20162.099609375
3136,"CPS1",0,21,13,0,0,0,0,441,9261,169,0,0,6577.2587890625,4740.77392578125,16154.509765625
3137,"CPS1",0,16,10,0,0,0,1,256,4096,100,0,0,72.4928665161133,1530.72595214844,2325.94189453125
3138,"CPS1",0,29,18,0,0,1,0,841,24389,324,0,0,20948.48046875,21263.66015625,25564.669921875
3139,"CPS1",0,17,10,0,0,0,1,289,4913,100,1,0,0,2724.87109375,4759.7568359375
3140,"CPS1",0,44,12,0,0,1,0,1936,85184,144,0,0,14145.91015625,12312.0498046875,14316.2197265625
3141,"CPS1",0,45,8,0,0,1,1,2025,91125,64,0,0,9271.2509765625,9950.61328125,10816.9599609375
3142,"CPS1",0,33,12,0,0,1,0,1089,35937,144,0,0,25617.41015625,25243.55078125,25564.669921875
3143,"CPS1",0,19,10,0,0,0,1,361,6859,100,0,0,10323.3798828125,8708.12890625,7218.69384765625
3144,"CPS1",0,27,15,0,0,1,0,729,19683,225,0,0,12523.6298828125,15001.1103515625,9110.18359375
3145,"CPS1",0,53,7,0,0,0,1,2809,148877,49,0,0,10286.150390625,9578.2255859375,10339.650390625
3146,"CPS1",0,28,16,0,0,1,0,784,21952,256,0,0,13428.8095703125,14571.4404296875,18087.369140625
3147,"CPS1",0,24,16,0,0,0,0,576,13824,256,0,0,22733.369140625,25243.55078125,25564.669921875
3148,"CPS1",0,53,12,0,0,1,0,2809,148877,144,0,0,23861.91015625,21972.630859375,25474.529296875
3149,"CPS1",0,28,12,0,0,1,0,784,21952,144,0,0,20057.009765625,17908.599609375,17652.919921875
3150,"CPS1",0,26,12,0,0,1,0,676,17576,144,0,0,6261.81689453125,7191.72607421875,13664.5400390625
3151,"CPS1",0,24,12,0,1,1,0,576,13824,144,0,0,19986.48046875,18207.580078125,11244.01953125
3152,"CPS1",0,25,12,0,0,1,0,625,15625,144,0,0,4559.2138671875,5045.12890625,14775.7900390625
3153,"CPS1",0,35,12,0,0,1,0,1225,42875,144,0,0,17415.919921875,10917.3896484375,9924.412109375
3154,"CPS1",0,31,16,0,0,1,0,961,29791,256,0,0,25862.3203125,25243.55078125,2365.84008789062
3155,"CPS1",0,50,12,0,0,1,0,2500,125000,144,0,0,25862.3203125,24090.580078125,0
3156,"CPS1",0,19,12,0,0,0,0,361,6859,144,0,0,973.755615234375,617.661315917969,25564.669921875
3157,"CPS1",0,51,12,0,0,1,0,2601,132651,144,0,0,25862.3203125,22382.609375,9682.0654296875
3158,"CPS1",0,49,8,0,0,1,1,2401,117649,64,0,0,25862.3203125,21235.01953125,25564.669921875
3159,"CPS1",0,21,11,0,0,0,1,441,9261,121,0,0,10536.9404296875,4457.90283203125,0
3160,"CPS1",0,25,17,0,0,1,0,625,15625,289,1,1,0,0,18668.119140625
3161,"CPS1",0,52,13,0,0,1,0,2704,140608,169,1,1,0,0,0
3162,"CPS1",0,41,18,0,0,1,0,1681,68921,324,1,1,0,0,0
3163,"CPS1",0,42,12,0,0,1,0,1764,74088,144,1,1,0,0,0
3164,"CPS1",0,17,10,0,0,0,1,289,4913,100,0,0,2104.2529296875,1417.93505859375,982.688171386719
3165,"CPS1",0,29,18,0,0,1,0,841,24389,324,0,0,22400.30078125,20212.740234375,21254.140625
3166,"CPS1",0,21,12,0,0,1,0,441,9261,144,0,1,12901.76953125,0,24636.66015625
3167,"CPS1",0,47,8,0,0,0,1,2209,103823,64,0,0,3330.75390625,3127.69409179688,3574.62109375
3168,"CPS1",0,42,12,0,0,1,0,1764,74088,144,0,0,25862.3203125,21829.400390625,25564.669921875
3169,"CPS1",0,33,12,0,0,1,0,1089,35937,144,0,0,18738.4296875,19287.150390625,22167.380859375
3170,"CPS1",0,35,12,0,0,1,0,1225,42875,144,0,1,25862.3203125,0,25564.669921875
3171,"CPS1",0,29,18,0,0,1,0,841,24389,324,0,0,18473.9296875,19593.2890625,20633.5
3172,"CPS1",0,37,9,0,0,1,1,1369,50653,81,0,0,25862.3203125,23643,25564.669921875
3173,"CPS1",0,28,13,0,0,0,0,784,21952,169,0,0,12384.5302734375,11889.5302734375,3642.59594726562
3174,"CPS1",0,43,12,0,0,1,0,1849,79507,144,0,0,15444.900390625,15523.8896484375,15915.1201171875
3175,"CPS1",0,17,11,0,0,0,1,289,4913,121,0,0,1073.67797851562,2667.5810546875,10743.0703125
3176,"CPS1",0,37,12,0,0,1,0,1369,50653,144,0,0,6824.1259765625,8026.01611328125,8545.693359375
3177,"CPS1",0,26,15,0,0,1,0,676,17576,225,0,0,25470.470703125,25243.55078125,15216.150390625
3178,"CPS1",0,33,12,1,0,1,0,1089,35937,144,0,0,10866.08984375,18041.080078125,25564.669921875
3179,"CPS1",0,44,9,1,0,1,1,1936,85184,81,0,0,20832.880859375,21383.609375,22795.41015625
3180,"CPS1",0,21,12,0,0,1,0,441,9261,144,0,0,21453.970703125,22925.080078125,21990.05078125
3181,"CPS1",0,49,10,0,0,1,1,2401,117649,100,0,0,9731.677734375,6958.98388671875,669.410095214844
3182,"CPS1",0,42,8,0,0,1,1,1764,74088,64,1,1,0,0,0
3183,"CPS1",0,19,12,0,0,0,0,361,6859,144,0,0,354.627288818359,2667.5810546875,19132.130859375
3184,"CPS1",0,25,14,0,0,1,0,625,15625,196,0,1,9659.1845703125,0,8777.6962890625
3185,"CPS1",0,49,11,0,0,1,1,2401,117649,121,0,0,25862.3203125,25243.55078125,3440.14697265625
3186,"CPS1",0,23,12,0,0,1,0,529,12167,144,0,0,12837.1201171875,4167.87109375,12754.259765625
3187,"CPS1",0,29,13,0,0,1,0,841,24389,169,0,0,18174.16015625,15364.5498046875,25564.669921875
3188,"CPS1",0,49,12,0,0,1,0,2401,117649,144,0,0,25033.55078125,22531.2109375,24766.69921875
3189,"CPS1",0,37,7,0,0,1,1,1369,50653,49,0,1,963.959289550781,0,0
3190,"CPS1",0,48,16,0,0,1,0,2304,110592,256,0,0,24639.740234375,24602.609375,25564.669921875
3191,"CPS1",0,42,13,0,0,1,0,1764,74088,169,0,0,22923.419921875,24615.150390625,25564.669921875
3192,"CPS1",0,38,18,0,0,0,0,1444,54872,324,0,0,15730.9501953125,9218.37109375,10537.669921875
3193,"CPS1",0,22,12,0,0,1,0,484,10648,144,0,0,18569.9296875,19920.919921875,18199.6796875
3194,"CPS1",0,27,17,0,1,0,0,729,19683,289,0,0,3579.580078125,2830.5,25564.669921875
3195,"CPS1",0,29,12,0,0,0,0,841,24389,144,0,0,18961.779296875,22396.939453125,24741.580078125
3196,"CPS1",0,48,5,0,1,1,1,2304,110592,25,0,0,17829.330078125,16757.419921875,19210.44921875
3197,"CPS1",0,54,8,0,1,1,1,2916,157464,64,0,0,25862.3203125,25243.55078125,25564.669921875
3198,"CPS1",0,50,12,0,0,0,0,2500,125000,144,0,0,23444.58984375,18819.869140625,18733.140625
3199,"CPS1",0,38,6,0,0,1,1,1444,54872,36,0,0,20425.359375,18619.349609375,17732.720703125
3200,"CPS1",0,27,16,0,0,1,0,729,19683,256,0,0,11912.33984375,19342.650390625,25564.669921875
3201,"CPS1",0,21,12,0,0,0,0,441,9261,144,0,0,9316.314453125,12802.599609375,15393.48046875
3202,"CPS1",0,45,13,0,0,1,0,2025,91125,169,0,0,25388.1796875,24754.7890625,25564.669921875
3203,"CPS1",0,20,14,0,0,0,0,400,8000,196,0,0,1385.20202636719,2862.72607421875,18215.939453125
3204,"CPS1",0,18,12,1,0,0,0,324,5832,144,0,0,4555.294921875,945.290283203125,2238.75610351562
3205,"CPS1",0,34,11,1,0,1,1,1156,39304,121,0,0,5458.51708984375,6065.61279296875,15669.8095703125
3206,"CPS1",0,23,10,0,0,0,1,529,12167,100,0,0,4817.8369140625,839.661315917969,11685.8603515625
3207,"CPS1",0,24,12,0,0,0,0,576,13824,144,0,0,21604.83984375,15271.4501953125,15718.580078125
3208,"CPS1",0,30,13,0,1,0,0,900,27000,169,0,0,10930.75,13805.1796875,18901.599609375
3209,"CPS1",0,46,9,0,0,1,1,2116,97336,81,0,0,24463.41015625,24627.6796875,19650.810546875
3210,"CPS1",0,19,9,0,0,0,1,361,6859,81,0,0,6767.30810546875,2377.54809570312,21344.279296875
3211,"CPS1",0,49,12,0,0,1,0,2401,117649,144,0,0,25862.3203125,25243.55078125,25564.669921875
3212,"CPS1",0,22,15,0,0,0,0,484,10648,225,0,1,5107.80908203125,0,6711.833984375
3213,"CPS1",0,20,8,0,0,1,1,400,8000,64,0,0,5989.47900390625,5770.2099609375,20503.4609375
3214,"CPS1",0,27,12,0,0,1,0,729,19683,144,0,0,19700.4296875,20860.83984375,0
3215,"CPS1",0,43,12,0,0,1,0,1849,79507,144,0,0,19908.109375,19901.23046875,21622.099609375
3216,"CPS1",0,33,9,0,0,1,1,1089,35937,81,0,0,21050.359375,20624.51953125,18038.609375
3217,"CPS1",0,18,11,0,0,0,1,324,5832,121,0,0,901.2626953125,3655.83911132812,9782.5498046875
3218,"CPS1",0,32,18,0,0,1,0,1024,32768,324,0,0,6451.8662109375,25243.55078125,4773.05712890625
3219,"CPS1",0,41,3,0,1,1,1,1681,68921,9,0,0,13036.9599609375,18873.580078125,0
3220,"CPS1",0,26,12,1,0,1,0,676,17576,144,0,0,10650.5703125,9055.4521484375,10449
3221,"CPS1",0,49,12,0,0,1,0,2401,117649,144,0,0,25862.3203125,25243.55078125,25564.669921875
3222,"CPS1",0,36,11,0,0,1,1,1296,46656,121,0,0,19173.380859375,19976.419921875,17471.16015625
3223,"CPS1",0,29,12,0,0,1,0,841,24389,144,0,0,17982.150390625,14349.4404296875,2617.05395507812
3224,"CPS1",0,46,9,0,0,1,1,2116,97336,81,0,0,24351.73046875,24330.48046875,25564.669921875
3225,"CPS1",0,49,12,0,0,1,0,2401,117649,144,0,0,12754.830078125,25243.55078125,8708.2431640625
3226,"CPS1",0,35,12,0,0,1,0,1225,42875,144,0,0,25862.3203125,25243.55078125,25564.669921875
3227,"CPS1",0,48,9,0,0,1,1,2304,110592,81,0,0,11530.2900390625,14195.4697265625,0
3228,"CPS1",0,20,12,0,0,0,0,400,8000,144,0,0,1347.97595214844,6466.64501953125,14693.0400390625
3229,"CPS1",0,31,10,1,0,1,1,961,29791,100,0,0,11056.1396484375,10856.51953125,1978.67602539062
3230,"CPS1",0,28,14,0,0,1,0,784,21952,196,0,0,21904.599609375,20078.470703125,25564.669921875
3231,"CPS1",0,35,12,1,0,1,0,1225,42875,144,0,0,19412.419921875,16682.23046875,21831.9296875
3232,"CPS1",0,29,12,1,0,1,0,841,24389,144,0,0,10162.7197265625,5265.3388671875,14305.8701171875
3233,"CPS1",0,28,18,0,0,1,0,784,21952,324,0,0,18783.490234375,18796.599609375,21124.099609375
3234,"CPS1",0,32,12,0,0,1,0,1024,32768,144,0,0,23532.75,25243.55078125,25564.669921875
3235,"CPS1",0,45,12,0,0,1,0,2025,91125,144,0,0,25862.3203125,25243.55078125,25564.669921875
3236,"CPS1",0,25,9,1,0,1,1,625,15625,81,0,0,14829.6904296875,13776.5302734375,0
3237,"CPS1",0,20,12,0,0,1,0,400,8000,144,0,0,14798.33984375,14793.4404296875,17187.439453125
3238,"CPS1",0,23,12,1,0,1,0,529,12167,144,0,0,9647.4296875,10217.3701171875,0
3239,"CPS1",0,22,8,1,0,1,1,484,10648,64,0,0,8591.384765625,11699.759765625,12006.5302734375
3240,"CPS1",0,38,14,0,0,1,0,1444,54872,196,0,0,25862.3203125,25243.55078125,25564.669921875
3241,"CPS1",0,27,12,0,0,1,0,729,19683,144,0,0,9100.7939453125,25243.55078125,23874.150390625
3242,"CPS1",0,50,12,0,0,1,0,2500,125000,144,0,0,25862.3203125,25243.55078125,25564.669921875
3243,"CPS1",0,52,12,0,0,1,0,2704,140608,144,0,0,25862.3203125,25243.55078125,23888.9296875
3244,"CPS1",0,21,12,0,0,0,0,441,9261,144,0,0,11475.4296875,13776.5302734375,11275.0498046875
3245,"CPS1",0,35,12,0,0,1,0,1225,42875,144,0,0,16232.5302734375,13801.599609375,4093.30297851562
3246,"CPS1",0,28,12,0,0,0,0,784,21952,144,1,0,0,2194.93505859375,0
3247,"CPS1",0,22,12,0,0,1,0,484,10648,144,0,0,3922.45190429688,773.419372558594,9280.123046875
3248,"CPS1",0,52,18,0,0,1,0,2704,140608,324,0,0,25862.3203125,25243.55078125,25564.669921875
3249,"CPS1",0,24,16,0,0,1,0,576,13824,256,0,0,11747.759765625,13618.98046875,25564.669921875
3250,"CPS1",0,35,12,0,0,1,0,1225,42875,144,1,1,0,0,0
3251,"CPS1",0,52,13,0,1,1,0,2704,140608,169,0,0,19774.880859375,25243.55078125,17431.259765625
3252,"CPS1",0,17,10,0,1,0,1,289,4913,100,0,0,1767.25903320312,2112.5810546875,3332.27294921875
3253,"CPS1",0,51,12,0,0,1,0,2601,132651,144,0,0,25742.810546875,25243.55078125,0
3254,"CPS1",0,18,12,0,0,1,0,324,5832,144,0,0,2415.77587890625,2461.69409179688,17109.119140625
3255,"CPS1",0,33,12,1,0,1,0,1089,35937,144,0,0,20691.8203125,20065.939453125,25215.9296875
3256,"CPS1",0,54,18,0,0,1,0,2916,157464,324,0,0,25862.3203125,25243.55078125,24172.650390625
3257,"CPS1",0,27,18,0,0,0,0,729,19683,324,0,0,879.710815429688,3544.83911132812,2194.42407226562
3258,"CPS1",0,32,12,0,0,1,0,1024,32768,144,0,0,25862.3203125,23274.189453125,5039.0478515625
3259,"CPS1",0,39,11,1,0,0,1,1521,59319,121,0,0,19700.4296875,10485.919921875,16342.1796875
3260,"CPS1",0,35,8,0,0,1,1,1225,42875,64,1,1,0,0,0
3261,"CPS1",0,28,12,0,0,1,0,784,21952,144,0,0,18528.7890625,16918.55078125,10678.0498046875
3262,"CPS1",0,32,12,0,0,1,0,1024,32768,144,1,1,0,0,0
3263,"CPS1",0,34,12,0,0,1,0,1156,39304,144,0,0,25862.3203125,23489.029296875,10219.9599609375
3264,"CPS1",0,37,9,0,0,1,1,1369,50653,81,0,0,24537.859375,14505.1904296875,25564.669921875
3265,"CPS1",0,46,11,1,0,1,1,2116,97336,121,1,1,0,0,2820.97998046875
3266,"CPS1",0,18,10,0,0,0,1,324,5832,100,1,0,0,2227.16088867188,8143.7509765625
3267,"CPS1",0,36,9,0,0,1,1,1296,46656,81,1,0,0,25243.55078125,1477.72705078125
3268,"CPS1",0,17,9,0,0,0,1,289,4913,81,0,1,738.643615722656,0,13358.650390625
3269,"CPS1",0,46,14,0,0,1,0,2116,97336,196,0,0,25862.3203125,25243.55078125,25564.669921875
3270,"CPS1",0,16,10,0,0,0,1,256,4096,100,1,1,0,0,9203.28125
3271,"CPS1",0,28,15,0,0,0,0,784,21952,225,0,0,21030.76953125,24593.66015625,1689.041015625
3272,"CPS1",0,24,12,0,0,1,0,576,13824,144,0,1,4907.962890625,0,0
3273,"CPS1",0,40,15,0,0,0,0,1600,64000,225,0,0,13132.9697265625,764.467712402344,10879.01953125
3274,"CPS1",0,39,14,0,0,0,0,1521,59319,196,0,1,6238.30517578125,0,0
3275,"CPS1",0,26,11,1,0,1,1,676,17576,121,0,0,5468.31396484375,707.177429199219,0
3276,"CPS1",0,52,4,0,0,1,1,2704,140608,16,0,0,6471.4580078125,5800.64501953125,0
3277,"CPS1",0,36,6,0,0,0,1,1296,46656,36,0,1,415.364593505859,0,0
3278,"CPS1",0,38,12,0,0,1,0,1444,54872,144,0,0,25862.3203125,25243.55078125,25564.669921875
3279,"CPS1",0,22,12,0,0,0,0,484,10648,144,0,0,13101.6201171875,13008.48046875,16423.44921875
3280,"CPS1",0,26,18,0,0,1,0,676,17576,324,0,0,16308.9404296875,17205,25019.390625
3281,"CPS1",0,29,14,0,0,1,0,841,24389,196,0,0,25862.3203125,24581.130859375,24819.900390625
3282,"CPS1",0,24,16,0,0,1,0,576,13824,256,0,0,18393.599609375,18404.51953125,24478.5390625
3283,"CPS1",0,41,12,0,0,1,0,1681,68921,144,0,0,18060.51953125,20957.51953125,14351.6796875
3284,"CPS1",0,51,4,1,0,1,1,2601,132651,16,0,0,25862.3203125,11628.150390625,25564.669921875
3285,"CPS1",0,29,14,1,0,1,0,841,24389,196,0,0,16369.669921875,10895.900390625,4273.5849609375
3286,"CPS1",0,35,12,0,0,0,0,1225,42875,144,0,0,18503.3203125,21107.900390625,25319.369140625
3287,"CPS1",0,18,11,1,0,0,1,324,5832,121,0,0,1600.72094726562,2705.17700195312,25564.669921875
3288,"CPS1",0,23,12,1,0,0,0,529,12167,144,0,0,8577.669921875,15849.73046875,22669.80078125
